ID_Document_NK;ID_Trans_Doc_NK;Line_NK;Issue_Date;Promise_Date;Amount;Amount_Local;Amount_List;Amount_List_Local;Quantity_Order;Cost;Customer;Company;Item;Local_Currency;Division;Business_Unit;Account_Rep;Profit_Center;Ship_City;Ship_Region;Ship_Country;Bill_City;Bill_Region;Bill_Country
50184;60034;60034-539;09/09/2008;09/09/2008; 0.0; 0.0; 0.0; 0.0; 4.0; 0.4;TTOYS;01;TWHEEL1;USD;Unspecified;Unspecified;1000;Unspecified;ALEXANDRIA;VA;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
50184;60034;60034-543;09/09/2008;09/09/2008; 0.0; 0.0; 0.0; 0.0; 0.05; 0.75;TTOYS;01;YPAINT2;USD;Unspecified;Unspecified;1000;Unspecified;ALEXANDRIA;VA;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
40010;60035;60035-544;10/02/2008;10/02/2008; 950.0; 950.0; 950.0; 950.0; 100.0; 256.34;TTOYS;01;YTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;ALEXANDRIA;VA;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
40010;60035;60035-545;10/02/2008;10/02/2008; 267.3; 267.3; 267.3; 267.3; 3.0; 37.69;TTOYS;01;STRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;ALEXANDRIA;VA;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
40010;60035;60035-546;10/02/2008;10/02/2008; 0.0; 0.0; 0.0; 0.0; 5.0; 74.5;TTOYS;01;YPAINT2;USD;Unspecified;Unspecified;1000;Unspecified;ALEXANDRIA;VA;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
50191;60040;60040-559;01/12/2009;01/12/2009; 10330.56; 10330.56; 10330.56; 10330.56; 1000.0; 3697.63;XTRM;01;WTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;READING;BERKSHIRE;UNITED KINGDOM;READING;BERKSHIRE;UNITED KINGDOM
50192;60041;60041-560;01/12/2009;01/12/2009; 89.1; 89.1; 89.1; 89.1; 1.0; 12.56;TTOYS;01;STRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;ALEXANDRIA;VA;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
50193;60042;60042-561;01/12/2009;01/12/2009; 93.06; 93.06; 93.06; 93.06; 1.0; 18.09;XTRM;01;STRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;READING;BERKSHIRE;UNITED KINGDOM;READING;BERKSHIRE;UNITED KINGDOM
50194;60043;60043-562;06/26/2009;06/26/2009; 4132.22; 4132.22; 4132.22; 4132.22; 400.0; 1479.05;XTRM;01;RTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;READING;BERKSHIRE;UNITED KINGDOM;READING;BERKSHIRE;UNITED KINGDOM
50194;60043;60043-564;06/26/2009;06/26/2009; 3099.17; 3099.17; 3099.17; 3099.17; 300.0; 1109.29;XTRM;01;BTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;READING;BERKSHIRE;UNITED KINGDOM;READING;BERKSHIRE;UNITED KINGDOM
50195;60044;60044-565;08/13/2009;08/13/2009; 92500.0; 92500.0; 92500.0; 92500.0; 10000.0; 25634.0;TTOYS;01;YTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;ALEXANDRIA;VA;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
50200;60062;60062-600;12/03/2009;12/03/2009; 92500.0; 92500.0; 92500.0; 92500.0; 10000.0; 25634.0;TTOYS;01;YTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;ALEXANDRIA;VA;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
50199;60058;60058-596;10/13/2009;10/13/2009; 42300.0; 42300.0; 42300.0; 42300.0; 1000.0; 11949.41;XTRM;01;STOCKCAR1;USD;Unspecified;Unspecified;1000;Unspecified;Unspecified;Unspecified;UNITED STATES;READING;BERKSHIRE;UNITED KINGDOM
50196;60049;60049-584;09/21/2009;09/21/2009; 51652.8; 51652.8; 51652.8; 51652.8; 5000.0; 18456.48;XTRM;01;YTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;Unspecified;Unspecified;UNITED STATES;READING;BERKSHIRE;UNITED KINGDOM
50198;60059;60059-597;10/13/2009;10/13/2009; 46250.0; 46250.0; 46250.0; 46250.0; 5000.0; 12817.0;TTOYS;01;YTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;ALEXANDRIA;VA;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
50197;60052;60052-587;09/25/2009;09/25/2009; 405.0; 405.0; 405.0; 405.0; 10.0; 82.98;TTOYS;01;STOCKCAR1;USD;Unspecified;Unspecified;1000;Unspecified;ALEXANDRIA;VA;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
50201;60063;60063-601;03/10/2010;03/10/2010; 49500.0; 49500.0; 49500.0; 49500.0; 1000.0; 22000.0;TTOYS;01;DTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;ALEXANDRIA;VA;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
50204;60065;60065-604;03/12/2010;03/12/2010; 0.0; 0.0; 0.0; 0.0; 1.0; 12.56;TTOYS;01;STRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;ALEXANDRIA;VA;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
50202;60064;60064-603;03/12/2010;03/12/2010; 49.0; 49.0; 49.0; 49.0; 5.0; 12.82;TTOYS;01;YTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;ALEXANDRIA;VA;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
50202;60064;60064-602;03/12/2010;03/12/2010; 9250.0; 9250.0; 9250.0; 9250.0; 1000.0; 2563.4;TTOYS;01;YTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;ALEXANDRIA;VA;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
40012;60067;60067-606;06/07/2010;06/22/2010; 99000.0; 99000.0; 99000.0; 99000.0; 2000.0; 44000.0;TTOYS;01;DTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;ALEXANDRIA;VA;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
40011;60066;60066-605;04/02/2010;04/02/2010; 51700.03; 51700.03; 51700.03; 51700.03; 1000.0; 35640.0;XTRM;01;DTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;READING;BERKSHIRE;UNITED KINGDOM;READING;BERKSHIRE;UNITED KINGDOM
50206;60070;60070-607;09/07/2010;09/07/2010; 99000.0; 99000.0; 99000.0; 99000.0; 2000.0; 44000.0;TTOYS;01;DTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;CLEMMONS;NC;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
50207;60071;60071-609;09/07/2010;07/06/2010; 198000.0; 198000.0; 198000.0; 198000.0; 4000.0; 88000.0;TTOYS;01;DTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;ALEXANDRIA;VA;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
50208;60072;60072-610;09/07/2010;08/01/2010; 148500.0; 148500.0; 148500.0; 148500.0; 3000.0; 66000.0;TTOYS;01;DTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;ALEXANDRIA;VA;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
50209;60074;60074-613;08/01/2010;09/08/2010; 23125.0; 23125.0; 23125.0; 23125.0; 5000.0; 6408.5;TTOYS;01;YTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;ALEXANDRIA;VA;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
50209;60073;60073-612;07/30/2010;09/08/2010; 23125.0; 23125.0; 23125.0; 23125.0; 5000.0; 6408.5;TTOYS;01;YTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;ALEXANDRIA;VA;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
50210;60075;60075-614;09/08/2010;09/08/2010; 103305.78; 103305.78; 103305.78; 103305.78; 10000.0; 41527.08;XTRM;01;YTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;READING;BERKSHIRE;UNITED KINGDOM;READING;BERKSHIRE;UNITED KINGDOM
50217;60083;60083-621;04/18/2011;04/18/2011; 55000.04; 55000.04; 55000.04; 55000.04; 1000.0; 30360.0;VCOL;01;DTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;VIENNA;AUSTRIA;AUSTRIA;VIENNA;AUSTRIA;AUSTRIA
50217;60084;60084-622;04/18/2011;04/18/2011; 45000.01; 45000.01; 45000.01; 45000.01; 1000.0; 11451.52;VCOL;01;STOCKCAR1;USD;Unspecified;Unspecified;1000;Unspecified;VIENNA;AUSTRIA;AUSTRIA;VIENNA;AUSTRIA;AUSTRIA
50213;60077;60077-616;11/04/2010;11/04/2010; 1033.06; 1033.06; 1033.06; 1033.06; 100.0; 415.27;XTRM;01;YTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;READING;BERKSHIRE;UNITED KINGDOM;READING;BERKSHIRE;UNITED KINGDOM
50211;60081;60081-619;04/18/2011;04/06/2011; 5138.09; 5138.09; 5138.09; 5138.09; 100.0; 3542.0;XTRM;01;DTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;READING;BERKSHIRE;UNITED KINGDOM;READING;BERKSHIRE;UNITED KINGDOM
50214;60078;60078-617;12/30/2010;12/30/2010; 49500.0; 49500.0; 49500.0; 49500.0; 1000.0; 22000.0;TTOYS;01;DTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;ALEXANDRIA;VA;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
50212;60076;60076-615;11/04/2010;12/30/2010; 123750.0; 123750.0; 123750.0; 123750.0; 2500.0; 55000.0;TTOYS;01;DTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;ALEXANDRIA;VA;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
50219;60085;60085-623;06/03/2011;05/04/2011; 148500.0; 148500.0; 148500.0; 148500.0; 3000.0; 66000.0;TTOYS;01;DTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;ALEXANDRIA;VA;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
50215;60080;60080-618;03/07/2011;03/07/2011; 247500.0; 247500.0; 247500.0; 247500.0; 5000.0; 110000.0;TTOYS;01;DTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;ALEXANDRIA;VA;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
50220;60087;60087-625;06/03/2011;06/03/2011; 180949.99; 180949.99; 180949.99; 180949.99; 3500.0; 123970.0;XTRM;01;DTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;READING;BERKSHIRE;UNITED KINGDOM;READING;BERKSHIRE;UNITED KINGDOM
50220;60086;60086-624;06/03/2011;06/03/2011; 180949.99; 180949.99; 180949.99; 180949.99; 3500.0; 123970.0;XTRM;01;DTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;READING;BERKSHIRE;UNITED KINGDOM;READING;BERKSHIRE;UNITED KINGDOM
50221;60088;60088-626;06/03/2011;05/04/2011; 258499.99; 258499.99; 258499.99; 258499.99; 5000.0; 177100.0;XTRM;01;DTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;READING;BERKSHIRE;UNITED KINGDOM;READING;BERKSHIRE;UNITED KINGDOM
50222;60089;60089-627;10/07/2012;10/10/2010; 0.0; 0.0; 0.0; 0.0; 32000.0; 3200.0;ES100;01;TWHEEL1;USD;Unspecified;Unspecified;2000;Unspecified;MACENDO;58;SPAIN;MACENDO;58;SPAIN
50222;60089;60089-628;10/07/2012;10/10/2010; 0.0; 0.0; 0.0; 0.0; 8000.0; 2000.0;ES100;01;CBODY1;USD;Unspecified;Unspecified;2000;Unspecified;MACENDO;58;SPAIN;MACENDO;58;SPAIN
50222;60089;60089-629;10/07/2012;10/10/2010; 0.0; 0.0; 0.0; 0.0; 32000.0; 33238.4;ES100;01;HUB1;USD;Unspecified;Unspecified;2000;Unspecified;MACENDO;58;SPAIN;MACENDO;58;SPAIN
50222;60089;60089-630;10/07/2012;10/10/2010; 0.0; 0.0; 0.0; 0.0; 8000.0; 18640.0;ES100;01;CBUMP;USD;Unspecified;Unspecified;2000;Unspecified;MACENDO;58;SPAIN;MACENDO;58;SPAIN
50228;60097;60097-640;10/08/2012;06/01/2012; 450.0; 450.0; 450.0; 450.0; 10.0; 82.98;FR100;01;STOCKCAR1;USD;Unspecified;Unspecified;JSMITH;Unspecified;Unspecified;Unspecified;UNITED STATES;PARIS;A8;FRANCE
50223;60090;60090-632;03/03/2011;10/07/2012; 202500.0; 202500.0; 202500.0; 202500.0; 900.0; 0.0;IT100;01;PROFSVCS;USD;Unspecified;Unspecified;1000;Unspecified;ROIA;17;ITALY;ROIA;17;ITALY
50226;60094;60094-637;10/08/2012;01/01/2012; 90000.0; 90000.0; 90000.0; 90000.0; 2000.0; 16596.4;FR100;01;STOCKCAR1;USD;Unspecified;Unspecified;JSMITH;Unspecified;PARIS;Unspecified;FRANCE;PARIS;A8;FRANCE
50218;60091;60091-633;10/07/2012;06/03/2011; 4500.0; 4500.0; 4500.0; 4500.0; 100.0; 1145.15;VCOL;01;STOCKCAR1;USD;Unspecified;Unspecified;1000;Unspecified;VIENNA;AUSTRIA;AUSTRIA;VIENNA;AUSTRIA;AUSTRIA
50218;60091;60091-634;10/07/2012;06/03/2011; 4500.0; 4500.0; 4500.0; 4500.0; 100.0; 1145.15;VCOL;01;STOCKCAR1;USD;Unspecified;Unspecified;1000;Unspecified;VIENNA;AUSTRIA;AUSTRIA;VIENNA;AUSTRIA;AUSTRIA
50224;60092;60092-635;12/15/2011;10/07/2012; 202500.0; 202500.0; 202500.0; 202500.0; 900.0; 0.0;FR100;01;PROFSVCS;USD;Unspecified;Unspecified;JSMITH;Unspecified;PARIS;A8;FRANCE;PARIS;A8;FRANCE
50225;60093;60093-636;05/01/2011;10/07/2012; 337500.0; 337500.0; 337500.0; 337500.0; 1500.0; 0.0;XRETAIL;01;PROFSVCS;USD;Unspecified;Unspecified;1000;Unspecified;Unspecified;Unspecified;UNITED STATES;NORFOLK;AA;UNITED STATES
50227;60095;60095-638;05/01/2012;02/01/2012; 112500.0; 112500.0; 112500.0; 112500.0; 2500.0; 20745.5;ES222;01;STOCKCAR1;USD;Unspecified;Unspecified;2000;Unspecified;MACAEL;51;SPAIN;MACAEL;51;SPAIN
50229;60096;60096-639;10/08/2012;06/01/2012; 1099.0; 1099.0; 1099.0; 1099.0; 100.0; 262.04;ES100;01;BTRUCK1;USD;Unspecified;Unspecified;2000;Unspecified;MACENDO;58;SPAIN;MACENDO;58;SPAIN
50230;60098;60098-641;11/04/2012;11/04/2012; 49.5; 49.5; 49.5; 49.5; 1.0; 22.0;TTOYS;01;DTRUCK1;USD;Unspecified;Unspecified;1000;Unspecified;ALEXANDRIA;VA;UNITED STATES;WALNUT HILLS;VA;UNITED STATES
